ANO;SIGLA DA UNIDADE DA FEDERACAO;NOME DA UNIDADE DA FEDERACAO;CODIGO DO MUNICIPIO;NOME DO MUNICIPIO;"PRODUTO INTERNO BRUTO, 
A PRECOS CORRENTES
(R$ 1.000)"
2011;SP;SAO PAULO;3532843;NOVA CANAA PAULISTA; 24.292 
2012;SP;SAO PAULO;3532843;NOVA CANAA PAULISTA; 23.425 
2013;SP;SAO PAULO;3532843;NOVA CANAA PAULISTA; 25.954 
2014;SP;SAO PAULO;3532843;NOVA CANAA PAULISTA; 32.350 
2015;SP;SAO PAULO;3532843;NOVA CANAA PAULISTA; 30.383 
2016;SP;SAO PAULO;3532843;NOVA CANAA PAULISTA; 35.852 
2017;SP;SAO PAULO;3532843;NOVA CANAA PAULISTA; 36.968 
2018;SP;SAO PAULO;3532843;NOVA CANAA PAULISTA; 39.509 
2019;SP;SAO PAULO;3532843;NOVA CANAA PAULISTA; 38.438 
2020;SP;SAO PAULO;3532843;NOVA CANAA PAULISTA; 45.872 
2021;SP;SAO PAULO;3532843;NOVA CANAA PAULISTA; 46.305 
2010;SP;SAO PAULO;3532868;NOVA CASTILHO; 27.841 
2011;SP;SAO PAULO;3532868;NOVA CASTILHO; 30.503 
2012;SP;SAO PAULO;3532868;NOVA CASTILHO; 28.663 
2013;SP;SAO PAULO;3532868;NOVA CASTILHO; 32.421 
2014;SP;SAO PAULO;3532868;NOVA CASTILHO; 31.155 
2015;SP;SAO PAULO;3532868;NOVA CASTILHO; 31.065 
2016;SP;SAO PAULO;3532868;NOVA CASTILHO; 41.416 
2017;SP;SAO PAULO;3532868;NOVA CASTILHO; 39.875 
2018;SP;SAO PAULO;3532868;NOVA CASTILHO; 40.600 
2019;SP;SAO PAULO;3532868;NOVA CASTILHO; 46.033 
2020;SP;SAO PAULO;3532868;NOVA CASTILHO; 55.115 
2021;SP;SAO PAULO;3532868;NOVA CASTILHO; 60.665 
2010;SP;SAO PAULO;3532900;NOVA EUROPA; 185.758 
2011;SP;SAO PAULO;3532900;NOVA EUROPA; 192.745 
2012;SP;SAO PAULO;3532900;NOVA EUROPA; 262.697 
2013;SP;SAO PAULO;3532900;NOVA EUROPA; 255.606 
2014;SP;SAO PAULO;3532900;NOVA EUROPA; 273.234 
2015;SP;SAO PAULO;3532900;NOVA EUROPA; 279.752 
2016;SP;SAO PAULO;3532900;NOVA EUROPA; 308.929 
2017;SP;SAO PAULO;3532900;NOVA EUROPA; 328.378 
2018;SP;SAO PAULO;3532900;NOVA EUROPA; 199.558 
2019;SP;SAO PAULO;3532900;NOVA EUROPA; 276.586 
2020;SP;SAO PAULO;3532900;NOVA EUROPA; 345.663 
2021;SP;SAO PAULO;3532900;NOVA EUROPA; 377.461 
2010;SP;SAO PAULO;3533007;NOVA GRANADA; 209.746 
2011;SP;SAO PAULO;3533007;NOVA GRANADA; 229.327 
2012;SP;SAO PAULO;3533007;NOVA GRANADA; 261.771 
2013;SP;SAO PAULO;3533007;NOVA GRANADA; 291.430 
2014;SP;SAO PAULO;3533007;NOVA GRANADA; 349.151 
2015;SP;SAO PAULO;3533007;NOVA GRANADA; 340.554 
2016;SP;SAO PAULO;3533007;NOVA GRANADA; 420.200 
2017;SP;SAO PAULO;3533007;NOVA GRANADA; 458.927 
2018;SP;SAO PAULO;3533007;NOVA GRANADA; 431.863 
2019;SP;SAO PAULO;3533007;NOVA GRANADA; 435.114 
2020;SP;SAO PAULO;3533007;NOVA GRANADA; 485.381 
2021;SP;SAO PAULO;3533007;NOVA GRANADA; 512.829 
2010;SP;SAO PAULO;3533106;NOVA GUATAPORANGA; 16.634 
2011;SP;SAO PAULO;3533106;NOVA GUATAPORANGA; 17.627 
2012;SP;SAO PAULO;3533106;NOVA GUATAPORANGA; 21.043 
2013;SP;SAO PAULO;3533106;NOVA GUATAPORANGA; 25.949 
2014;SP;SAO PAULO;3533106;NOVA GUATAPORANGA; 27.041 
2015;SP;SAO PAULO;3533106;NOVA GUATAPORANGA; 27.173 
2016;SP;SAO PAULO;3533106;NOVA GUATAPORANGA; 27.200 
2017;SP;SAO PAULO;3533106;NOVA GUATAPORANGA; 29.735 
2018;SP;SAO PAULO;3533106;NOVA GUATAPORANGA; 31.179 
2019;SP;SAO PAULO;3533106;NOVA GUATAPORANGA; 33.216 
2020;SP;SAO PAULO;3533106;NOVA GUATAPORANGA; 36.252 
2021;SP;SAO PAULO;3533106;NOVA GUATAPORANGA; 36.775 
2010;SP;SAO PAULO;3533205;NOVA INDEPENDENCIA; 58.375 
2011;SP;SAO PAULO;3533205;NOVA INDEPENDENCIA; 72.348 
2012;SP;SAO PAULO;3533205;NOVA INDEPENDENCIA; 68.431 
2013;SP;SAO PAULO;3533205;NOVA INDEPENDENCIA; 76.158 
2014;SP;SAO PAULO;3533205;NOVA INDEPENDENCIA; 84.386 
2015;SP;SAO PAULO;3533205;NOVA INDEPENDENCIA; 104.951 
2016;SP;SAO PAULO;3533205;NOVA INDEPENDENCIA; 122.982 
2017;SP;SAO PAULO;3533205;NOVA INDEPENDENCIA; 146.415 
2018;SP;SAO PAULO;3533205;NOVA INDEPENDENCIA; 135.503 
2019;SP;SAO PAULO;3533205;NOVA INDEPENDENCIA; 143.175 
2020;SP;SAO PAULO;3533205;NOVA INDEPENDENCIA; 182.132 
2021;SP;SAO PAULO;3533205;NOVA INDEPENDENCIA; 213.155 
2010;SP;SAO PAULO;3533304;NOVA LUZITANIA; 27.900 
2011;SP;SAO PAULO;3533304;NOVA LUZITANIA; 30.949 
2012;SP;SAO PAULO;3533304;NOVA LUZITANIA; 32.012 
2013;SP;SAO PAULO;3533304;NOVA LUZITANIA; 36.687 
2014;SP;SAO PAULO;3533304;NOVA LUZITANIA; 36.741 
2015;SP;SAO PAULO;3533304;NOVA LUZITANIA; 38.410 
2016;SP;SAO PAULO;3533304;NOVA LUZITANIA; 42.587 
2017;SP;SAO PAULO;3533304;NOVA LUZITANIA; 45.517 
2018;SP;SAO PAULO;3533304;NOVA LUZITANIA; 49.801 
2019;SP;SAO PAULO;3533304;NOVA LUZITANIA; 46.234 
2020;SP;SAO PAULO;3533304;NOVA LUZITANIA; 54.465 
2021;SP;SAO PAULO;3533304;NOVA LUZITANIA; 60.214 
2010;SP;SAO PAULO;3533403;NOVA ODESSA; 1.598.463 
2011;SP;SAO PAULO;3533403;NOVA ODESSA; 1.828.878 
2012;SP;SAO PAULO;3533403;NOVA ODESSA; 1.985.036 
2013;SP;SAO PAULO;3533403;NOVA ODESSA; 2.294.132 
2014;SP;SAO PAULO;3533403;NOVA ODESSA; 2.647.078 
2015;SP;SAO PAULO;3533403;NOVA ODESSA; 2.604.137 
2016;SP;SAO PAULO;3533403;NOVA ODESSA; 2.980.534 
2017;SP;SAO PAULO;3533403;NOVA ODESSA; 3.166.266 
2018;SP;SAO PAULO;3533403;NOVA ODESSA; 3.522.570 
2019;SP;SAO PAULO;3533403;NOVA ODESSA; 3.893.235 
2020;SP;SAO PAULO;3533403;NOVA ODESSA; 3.610.772 
2021;SP;SAO PAULO;3533403;NOVA ODESSA; 4.020.494 
2010;SP;SAO PAULO;3533254;NOVAIS; 41.072 
2011;SP;SAO PAULO;3533254;NOVAIS; 44.962 
2012;SP;SAO PAULO;3533254;NOVAIS; 52.473 
2013;SP;SAO PAULO;3533254;NOVAIS; 50.050 
2014;SP;SAO PAULO;3533254;NOVAIS; 45.455 
2015;SP;SAO PAULO;3533254;NOVAIS; 45.978 
2016;SP;SAO PAULO;3533254;NOVAIS; 48.363 
2017;SP;SAO PAULO;3533254;NOVAIS; 61.366 
2018;SP;SAO PAULO;3533254;NOVAIS; 58.185 
2019;SP;SAO PAULO;3533254;NOVAIS; 64.890 
2020;SP;SAO PAULO;3533254;NOVAIS; 74.999 
2021;SP;SAO PAULO;3533254;NOVAIS; 78.660 
2010;SP;SAO PAULO;3533502;NOVO HORIZONTE; 577.510 
2011;SP;SAO PAULO;3533502;NOVO HORIZONTE; 646.343 
2012;SP;SAO PAULO;3533502;NOVO HORIZONTE; 722.201 
2013;SP;SAO PAULO;3533502;NOVO HORIZONTE; 787.442 
2014;SP;SAO PAULO;3533502;NOVO HORIZONTE; 918.645 
2015;SP;SAO PAULO;3533502;NOVO HORIZONTE; 1.037.124 
2016;SP;SAO PAULO;3533502;NOVO HORIZONTE; 1.259.295 
2017;SP;SAO PAULO;3533502;NOVO HORIZONTE; 1.318.549 
2018;SP;SAO PAULO;3533502;NOVO HORIZONTE; 1.044.975 
2019;SP;SAO PAULO;3533502;NOVO HORIZONTE; 1.199.447 
2020;SP;SAO PAULO;3533502;NOVO HORIZONTE; 1.461.180 
2021;SP;SAO PAULO;3533502;NOVO HORIZONTE; 1.585.955 
2010;SP;SAO PAULO;3533601;NUPORANGA; 291.746 
2011;SP;SAO PAULO;3533601;NUPORANGA; 351.457 
2012;SP;SAO PAULO;3533601;NUPORANGA; 381.130 
2013;SP;SAO PAULO;3533601;NUPORANGA; 360.199 
2014;SP;SAO PAULO;3533601;NUPORANGA; 379.952 
2015;SP;SAO PAULO;3533601;NUPORANGA; 401.937 
2016;SP;SAO PAULO;3533601;NUPORANGA; 517.702 
2017;SP;SAO PAULO;3533601;NUPORANGA; 576.476 
2018;SP;SAO PAULO;3533601;NUPORANGA; 369.017 
2019;SP;SAO PAULO;3533601;NUPORANGA; 535.988 
2020;SP;SAO PAULO;3533601;NUPORANGA; 719.632 
2021;SP;SAO PAULO;3533601;NUPORANGA; 868.092 
2010;SP;SAO PAULO;3533700;OCAUCU; 51.945 
2011;SP;SAO PAULO;3533700;OCAUCU; 50.885 
2012;SP;SAO PAULO;3533700;OCAUCU; 57.062 
2013;SP;SAO PAULO;3533700;OCAUCU; 75.098 
2014;SP;SAO PAULO;3533700;OCAUCU; 86.137 
2015;SP;SAO PAULO;3533700;OCAUCU; 82.288 
2016;SP;SAO PAULO;3533700;OCAUCU; 89.318 
2017;SP;SAO PAULO;3533700;OCAUCU; 135.093 
2018;SP;SAO PAULO;3533700;OCAUCU; 113.100 
2019;SP;SAO PAULO;3533700;OCAUCU; 109.522 
2020;SP;SAO PAULO;3533700;OCAUCU; 176.641 
2021;SP;SAO PAULO;3533700;OCAUCU; 141.366 
2010;SP;SAO PAULO;3533809;OLEO; 30.900 
2011;SP;SAO PAULO;3533809;OLEO; 35.418 
2012;SP;SAO PAULO;3533809;OLEO; 39.171 
2013;SP;SAO PAULO;3533809;OLEO; 60.506 
2014;SP;SAO PAULO;3533809;OLEO; 77.226 
2015;SP;SAO PAULO;3533809;OLEO; 83.199 
2016;SP;SAO PAULO;3533809;OLEO; 89.879 
2017;SP;SAO PAULO;3533809;OLEO; 88.493 
2018;SP;SAO PAULO;3533809;OLEO; 83.139 
2019;SP;SAO PAULO;3533809;OLEO; 94.003 
2020;SP;SAO PAULO;3533809;OLEO; 128.780 
2021;SP;SAO PAULO;3533809;OLEO; 128.272 
2010;SP;SAO PAULO;3533908;OLIMPIA; 1.185.866 
2011;SP;SAO PAULO;3533908;OLIMPIA; 1.285.093 
2012;SP;SAO PAULO;3533908;OLIMPIA; 1.398.155 
2013;SP;SAO PAULO;3533908;OLIMPIA; 1.488.933 
2014;SP;SAO PAULO;3533908;OLIMPIA; 1.596.742 
2015;SP;SAO PAULO;3533908;OLIMPIA; 1.736.564 
2016;SP;SAO PAULO;3533908;OLIMPIA; 1.889.058 
2017;SP;SAO PAULO;3533908;OLIMPIA; 1.991.159 
2018;SP;SAO PAULO;3533908;OLIMPIA; 2.034.120 
2019;SP;SAO PAULO;3533908;OLIMPIA; 2.113.551 
2020;SP;SAO PAULO;3533908;OLIMPIA; 2.124.220 
2021;SP;SAO PAULO;3533908;OLIMPIA; 2.551.145 
2010;SP;SAO PAULO;3534005;ONDA VERDE; 129.015 
2011;SP;SAO PAULO;3534005;ONDA VERDE; 127.266 
2012;SP;SAO PAULO;3534005;ONDA VERDE; 160.512 
2013;SP;SAO PAULO;3534005;ONDA VERDE; 190.164 
2014;SP;SAO PAULO;3534005;ONDA VERDE; 184.997 
2015;SP;SAO PAULO;3534005;ONDA VERDE; 184.069 
2016;SP;SAO PAULO;3534005;ONDA VERDE; 116.692 
2017;SP;SAO PAULO;3534005;ONDA VERDE; 156.808 
2018;SP;SAO PAULO;3534005;ONDA VERDE; 153.872 
2019;SP;SAO PAULO;3534005;ONDA VERDE; 171.003 
2020;SP;SAO PAULO;3534005;ONDA VERDE; 187.867 
2021;SP;SAO PAULO;3534005;ONDA VERDE; 205.636 
2010;SP;SAO PAULO;3534104;ORIENTE; 57.598 
2011;SP;SAO PAULO;3534104;ORIENTE; 63.416 
2012;SP;SAO PAULO;3534104;ORIENTE; 71.327 
2013;SP;SAO PAULO;3534104;ORIENTE; 83.250 
2014;SP;SAO PAULO;3534104;ORIENTE; 90.894 
2015;SP;SAO PAULO;3534104;ORIENTE; 96.571 
2016;SP;SAO PAULO;3534104;ORIENTE; 94.959 
2017;SP;SAO PAULO;3534104;ORIENTE; 100.006 
2018;SP;SAO PAULO;3534104;ORIENTE; 99.456 
2019;SP;SAO PAULO;3534104;ORIENTE; 101.176 
2020;SP;SAO PAULO;3534104;ORIENTE; 113.283 
2021;SP;SAO PAULO;3534104;ORIENTE; 129.763 
2010;SP;SAO PAULO;3534203;ORINDIUVA; 249.229 
2011;SP;SAO PAULO;3534203;ORINDIUVA; 280.908 
2012;SP;SAO PAULO;3534203;ORINDIUVA; 339.104 
2013;SP;SAO PAULO;3534203;ORINDIUVA; 338.227 
2014;SP;SAO PAULO;3534203;ORINDIUVA; 347.344 
2015;SP;SAO PAULO;3534203;ORINDIUVA; 345.740 
2016;SP;SAO PAULO;3534203;ORINDIUVA; 425.366 
2017;SP;SAO PAULO;3534203;ORINDIUVA; 494.190 
2018;SP;SAO PAULO;3534203;ORINDIUVA; 275.209 
2019;SP;SAO PAULO;3534203;ORINDIUVA; 429.570 
2020;SP;SAO PAULO;3534203;ORINDIUVA; 511.710 
2021;SP;SAO PAULO;3534203;ORINDIUVA; 640.841 
2010;SP;SAO PAULO;3534302;ORLANDIA; 1.046.217 
2011;SP;SAO PAULO;3534302;ORLANDIA; 1.152.304 
2012;SP;SAO PAULO;3534302;ORLANDIA; 1.308.965 
2013;SP;SAO PAULO;3534302;ORLANDIA; 1.462.454 
2014;SP;SAO PAULO;3534302;ORLANDIA; 1.480.698 
2015;SP;SAO PAULO;3534302;ORLANDIA; 1.497.844 
2016;SP;SAO PAULO;3534302;ORLANDIA; 1.673.808 
2017;SP;SAO PAULO;3534302;ORLANDIA; 1.783.973 
2018;SP;SAO PAULO;3534302;ORLANDIA; 1.656.635 
2019;SP;SAO PAULO;3534302;ORLANDIA; 1.903.712 
2020;SP;SAO PAULO;3534302;ORLANDIA; 2.178.411 
2021;SP;SAO PAULO;3534302;ORLANDIA; 2.579.406 
2010;SP;SAO PAULO;3534401;OSASCO; 43.499.785 
2011;SP;SAO PAULO;3534401;OSASCO; 47.614.554 
2012;SP;SAO PAULO;3534401;OSASCO; 50.059.468 
2013;SP;SAO PAULO;3534401;OSASCO; 54.335.845 
2014;SP;SAO PAULO;3534401;OSASCO; 60.834.520 
2015;SP;SAO PAULO;3534401;OSASCO; 65.912.985 
2016;SP;SAO PAULO;3534401;OSASCO; 75.683.470 
2017;SP;SAO PAULO;3534401;OSASCO; 77.927.043 
2018;SP;SAO PAULO;3534401;OSASCO; 76.607.992 
2019;SP;SAO PAULO;3534401;OSASCO; 81.908.401 
2020;SP;SAO PAULO;3534401;OSASCO; 76.612.072 
2021;SP;SAO PAULO;3534401;OSASCO; 86.111.260 
2010;SP;SAO PAULO;3534500;OSCAR BRESSANE; 32.717 
2011;SP;SAO PAULO;3534500;OSCAR BRESSANE; 40.838 
2012;SP;SAO PAULO;3534500;OSCAR BRESSANE; 53.763 
2013;SP;SAO PAULO;3534500;OSCAR BRESSANE; 59.193 
2014;SP;SAO PAULO;3534500;OSCAR BRESSANE; 59.582 
2015;SP;SAO PAULO;3534500;OSCAR BRESSANE; 67.792 
2016;SP;SAO PAULO;3534500;OSCAR BRESSANE; 85.269 
2017;SP;SAO PAULO;3534500;OSCAR BRESSANE; 86.476 
2018;SP;SAO PAULO;3534500;OSCAR BRESSANE; 85.884 
2019;SP;SAO PAULO;3534500;OSCAR BRESSANE; 94.339 
2020;SP;SAO PAULO;3534500;OSCAR BRESSANE; 104.439 
2021;SP;SAO PAULO;3534500;OSCAR BRESSANE; 112.882 
2010;SP;SAO PAULO;3534609;OSVALDO CRUZ; 597.485 
2011;SP;SAO PAULO;3534609;OSVALDO CRUZ; 667.007 
2012;SP;SAO PAULO;3534609;OSVALDO CRUZ; 754.065 
2013;SP;SAO PAULO;3534609;OSVALDO CRUZ; 783.730 
2014;SP;SAO PAULO;3534609;OSVALDO CRUZ; 825.990 
2015;SP;SAO PAULO;3534609;OSVALDO CRUZ; 890.735 
2016;SP;SAO PAULO;3534609;OSVALDO CRUZ; 834.244 
2017;SP;SAO PAULO;3534609;OSVALDO CRUZ; 903.493 
2018;SP;SAO PAULO;3534609;OSVALDO CRUZ; 750.212 
2019;SP;SAO PAULO;3534609;OSVALDO CRUZ; 898.429 
2020;SP;SAO PAULO;3534609;OSVALDO CRUZ; 990.314 
2021;SP;SAO PAULO;3534609;OSVALDO CRUZ; 1.087.490 
2010;SP;SAO PAULO;3534708;OURINHOS; 1.791.043 
2011;SP;SAO PAULO;3534708;OURINHOS; 1.997.484 
2012;SP;SAO PAULO;3534708;OURINHOS; 2.252.330 
2013;SP;SAO PAULO;3534708;OURINHOS; 2.588.893 
2014;SP;SAO PAULO;3534708;OURINHOS; 2.745.904 
2015;SP;SAO PAULO;3534708;OURINHOS; 2.741.653 
2016;SP;SAO PAULO;3534708;OURINHOS; 2.840.996 
2017;SP;SAO PAULO;3534708;OURINHOS; 3.007.051 
2018;SP;SAO PAULO;3534708;OURINHOS; 3.065.320 
2019;SP;SAO PAULO;3534708;OURINHOS; 3.309.539 
2020;SP;SAO PAULO;3534708;OURINHOS; 3.454.873 
2021;SP;SAO PAULO;3534708;OURINHOS; 3.961.571 
2010;SP;SAO PAULO;3534807;OURO VERDE; 76.289 
2011;SP;SAO PAULO;3534807;OURO VERDE; 76.686 
2012;SP;SAO PAULO;3534807;OURO VERDE; 93.386 
2013;SP;SAO PAULO;3534807;OURO VERDE; 96.758 
2014;SP;SAO PAULO;3534807;OURO VERDE; 93.697 
2015;SP;SAO PAULO;3534807;OURO VERDE; 89.520 
2016;SP;SAO PAULO;3534807;OURO VERDE; 100.227 
2017;SP;SAO PAULO;3534807;OURO VERDE; 114.284 
2018;SP;SAO PAULO;3534807;OURO VERDE; 112.292 
2019;SP;SAO PAULO;3534807;OURO VERDE; 116.225 
2020;SP;SAO PAULO;3534807;OURO VERDE; 127.049 
2021;SP;SAO PAULO;3534807;OURO VERDE; 134.986 
2010;SP;SAO PAULO;3534757;OUROESTE; 175.724 
2011;SP;SAO PAULO;3534757;OUROESTE; 193.368 
2012;SP;SAO PAULO;3534757;OUROESTE; 240.224 
2013;SP;SAO PAULO;3534757;OUROESTE; 327.609 
2014;SP;SAO PAULO;3534757;OUROESTE; 355.667 
2015;SP;SAO PAULO;3534757;OUROESTE; 376.813 
2016;SP;SAO PAULO;3534757;OUROESTE; 390.358 
2017;SP;SAO PAULO;3534757;OUROESTE; 468.108 
2018;SP;SAO PAULO;3534757;OUROESTE; 348.120 
2019;SP;SAO PAULO;3534757;OUROESTE; 434.907 
2020;SP;SAO PAULO;3534757;OUROESTE; 590.479 
2021;SP;SAO PAULO;3534757;OUROESTE; 548.740 
2010;SP;SAO PAULO;3534906;PACAEMBU; 115.577 
2011;SP;SAO PAULO;3534906;PACAEMBU; 128.365 
2012;SP;SAO PAULO;3534906;PACAEMBU; 135.934 
2013;SP;SAO PAULO;3534906;PACAEMBU; 152.779 
2014;SP;SAO PAULO;3534906;PACAEMBU; 162.740 
2015;SP;SAO PAULO;3534906;PACAEMBU; 173.320 
2016;SP;SAO PAULO;3534906;PACAEMBU; 197.380 
2017;SP;SAO PAULO;3534906;PACAEMBU; 199.007 
2018;SP;SAO PAULO;3534906;PACAEMBU; 304.372 
2019;SP;SAO PAULO;3534906;PACAEMBU; 284.072 
2020;SP;SAO PAULO;3534906;PACAEMBU; 206.122 
2021;SP;SAO PAULO;3534906;PACAEMBU; 217.695 
2010;SP;SAO PAULO;3535002;PALESTINA; 220.100 
2011;SP;SAO PAULO;3535002;PALESTINA; 204.455 
2012;SP;SAO PAULO;3535002;PALESTINA; 213.745 
2013;SP;SAO PAULO;3535002;PALESTINA; 257.626 
2014;SP;SAO PAULO;3535002;PALESTINA; 274.594 
2015;SP;SAO PAULO;3535002;PALESTINA; 465.102 
2016;SP;SAO PAULO;3535002;PALESTINA; 350.392 
2017;SP;SAO PAULO;3535002;PALESTINA; 383.000 
2018;SP;SAO PAULO;3535002;PALESTINA; 300.960 
2019;SP;SAO PAULO;3535002;PALESTINA; 363.497 
2020;SP;SAO PAULO;3535002;PALESTINA; 418.651 
2021;SP;SAO PAULO;3535002;PALESTINA; 420.420 
2010;SP;SAO PAULO;3535101;PALMARES PAULISTA; 76.974 
2011;SP;SAO PAULO;3535101;PALMARES PAULISTA; 83.401 
2012;SP;SAO PAULO;3535101;PALMARES PAULISTA; 92.504 
2013;SP;SAO PAULO;3535101;PALMARES PAULISTA; 104.137 
2014;SP;SAO PAULO;3535101;PALMARES PAULISTA; 100.446 
2015;SP;SAO PAULO;3535101;PALMARES PAULISTA; 107.687 
2016;SP;SAO PAULO;3535101;PALMARES PAULISTA; 103.878 
2017;SP;SAO PAULO;3535101;PALMARES PAULISTA; 122.788 
2018;SP;SAO PAULO;3535101;PALMARES PAULISTA; 122.174 
2019;SP;SAO PAULO;3535101;PALMARES PAULISTA; 122.779 
2020;SP;SAO PAULO;3535101;PALMARES PAULISTA; 130.802 
2021;SP;SAO PAULO;3535101;PALMARES PAULISTA; 136.419 
2010;SP;SAO PAULO;3535200;PALMEIRA D'OESTE; 104.225 
2011;SP;SAO PAULO;3535200;PALMEIRA D'OESTE; 106.482 
2012;SP;SAO PAULO;3535200;PALMEIRA D'OESTE; 122.300 
2013;SP;SAO PAULO;3535200;PALMEIRA D'OESTE; 130.514 
2014;SP;SAO PAULO;3535200;PALMEIRA D'OESTE; 154.577 
2015;SP;SAO PAULO;3535200;PALMEIRA D'OESTE; 157.545 
2016;SP;SAO PAULO;3535200;PALMEIRA D'OESTE; 188.581 
2017;SP;SAO PAULO;3535200;PALMEIRA D'OESTE; 169.339 
2018;SP;SAO PAULO;3535200;PALMEIRA D'OESTE; 187.623 
2019;SP;SAO PAULO;3535200;PALMEIRA D'OESTE; 185.300 
2020;SP;SAO PAULO;3535200;PALMEIRA D'OESTE; 206.481 
2021;SP;SAO PAULO;3535200;PALMEIRA D'OESTE; 215.050 
2010;SP;SAO PAULO;3535309;PALMITAL; 379.611 
2011;SP;SAO PAULO;3535309;PALMITAL; 436.705 
2012;SP;SAO PAULO;3535309;PALMITAL; 434.056 
2013;SP;SAO PAULO;3535309;PALMITAL; 509.128 
2014;SP;SAO PAULO;3535309;PALMITAL; 522.232 
2015;SP;SAO PAULO;3535309;PALMITAL; 566.505 
2016;SP;SAO PAULO;3535309;PALMITAL; 623.742 
2017;SP;SAO PAULO;3535309;PALMITAL; 698.009 
2018;SP;SAO PAULO;3535309;PALMITAL; 655.243 
2019;SP;SAO PAULO;3535309;PALMITAL; 702.181 
2020;SP;SAO PAULO;3535309;PALMITAL; 830.826 
2021;SP;SAO PAULO;3535309;PALMITAL; 900.627 
2010;SP;SAO PAULO;3535408;PANORAMA; 165.906 
2011;SP;SAO PAULO;3535408;PANORAMA; 190.649 
2012;SP;SAO PAULO;3535408;PANORAMA; 220.618 
2013;SP;SAO PAULO;3535408;PANORAMA; 242.185 
2014;SP;SAO PAULO;3535408;PANORAMA; 254.363 
2015;SP;SAO PAULO;3535408;PANORAMA; 236.961 
2016;SP;SAO PAULO;3535408;PANORAMA; 260.217 
2017;SP;SAO PAULO;3535408;PANORAMA; 265.186 
2018;SP;SAO PAULO;3535408;PANORAMA; 264.033 
2019;SP;SAO PAULO;3535408;PANORAMA; 274.792 
2020;SP;SAO PAULO;3535408;PANORAMA; 298.637 
2021;SP;SAO PAULO;3535408;PANORAMA; 317.826 
2010;SP;SAO PAULO;3535507;PARAGUACU PAULISTA; 707.336 
2011;SP;SAO PAULO;3535507;PARAGUACU PAULISTA; 845.382 
2012;SP;SAO PAULO;3535507;PARAGUACU PAULISTA; 914.104 
2013;SP;SAO PAULO;3535507;PARAGUACU PAULISTA; 926.191 
2014;SP;SAO PAULO;3535507;PARAGUACU PAULISTA; 966.586 
2015;SP;SAO PAULO;3535507;PARAGUACU PAULISTA; 983.015 
2016;SP;SAO PAULO;3535507;PARAGUACU PAULISTA; 1.188.898 
2017;SP;SAO PAULO;3535507;PARAGUACU PAULISTA; 1.235.308 
2018;SP;SAO PAULO;3535507;PARAGUACU PAULISTA; 1.536.437 
2019;SP;SAO PAULO;3535507;PARAGUACU PAULISTA; 1.552.028 
2020;SP;SAO PAULO;3535507;PARAGUACU PAULISTA; 1.655.592 
2021;SP;SAO PAULO;3535507;PARAGUACU PAULISTA; 1.801.748 
2010;SP;SAO PAULO;3535606;PARAIBUNA; 212.802 
2011;SP;SAO PAULO;3535606;PARAIBUNA; 202.034 
2012;SP;SAO PAULO;3535606;PARAIBUNA; 220.577 
2013;SP;SAO PAULO;3535606;PARAIBUNA; 247.279 
2014;SP;SAO PAULO;3535606;PARAIBUNA; 276.841 
2015;SP;SAO PAULO;3535606;PARAIBUNA; 254.471 
2016;SP;SAO PAULO;3535606;PARAIBUNA; 261.849 
2017;SP;SAO PAULO;3535606;PARAIBUNA; 275.192 
2018;SP;SAO PAULO;3535606;PARAIBUNA; 278.768 
2019;SP;SAO PAULO;3535606;PARAIBUNA; 298.417 
2020;SP;SAO PAULO;3535606;PARAIBUNA; 321.569 
2021;SP;SAO PAULO;3535606;PARAIBUNA; 351.772 
2010;SP;SAO PAULO;3535705;PARAISO; 140.999 
2011;SP;SAO PAULO;3535705;PARAISO; 149.685 
2012;SP;SAO PAULO;3535705;PARAISO; 169.723 
2013;SP;SAO PAULO;3535705;PARAISO; 175.542 
2014;SP;SAO PAULO;3535705;PARAISO; 181.995 
2015;SP;SAO PAULO;3535705;PARAISO; 193.297 
2016;SP;SAO PAULO;3535705;PARAISO; 234.316 
2017;SP;SAO PAULO;3535705;PARAISO; 253.743 
2018;SP;SAO PAULO;3535705;PARAISO; 164.573 
2019;SP;SAO PAULO;3535705;PARAISO; 228.459 
2020;SP;SAO PAULO;3535705;PARAISO; 265.122 
2021;SP;SAO PAULO;3535705;PARAISO; 275.313 
2010;SP;SAO PAULO;3535804;PARANAPANEMA; 271.930 
2011;SP;SAO PAULO;3535804;PARANAPANEMA; 279.290 
2012;SP;SAO PAULO;3535804;PARANAPANEMA; 317.106 
2013;SP;SAO PAULO;3535804;PARANAPANEMA; 359.640 
2014;SP;SAO PAULO;3535804;PARANAPANEMA; 469.930 
2015;SP;SAO PAULO;3535804;PARANAPANEMA; 518.175 
2016;SP;SAO PAULO;3535804;PARANAPANEMA; 647.071 
2017;SP;SAO PAULO;3535804;PARANAPANEMA; 594.063 
2018;SP;SAO PAULO;3535804;PARANAPANEMA; 622.269 
2019;SP;SAO PAULO;3535804;PARANAPANEMA; 762.204 
2020;SP;SAO PAULO;3535804;PARANAPANEMA; 912.033 
2021;SP;SAO PAULO;3535804;PARANAPANEMA; 945.145 
2010;SP;SAO PAULO;3535903;PARANAPUA; 46.128 
2011;SP;SAO PAULO;3535903;PARANAPUA; 43.643 
2012;SP;SAO PAULO;3535903;PARANAPUA; 55.485 
